Type,Depth,Magnitude,ID,Latitude,Longitude,Dates
Earthquake,123.5,5.8,ISCGEM786137,48.241,153.104,1971-03-03 21:54:10
Earthquake,450.6,5.9,ISCGEM786141,30.461,138.498,1971-03-04 00:28:39
Earthquake,25.0,6.1,ISCGEM786342,-18.282,173.655,1971-03-13 15:48:00
Earthquake,111.0,6.6,ISCGEMSUP786345,-5.775,145.393,1971-03-13 19:12:25
Earthquake,17.1,6.2,ISCGEM786349,50.396,-130.358,1971-03-13 23:51:34
Earthquake,33.5,5.7,ISCGEM786381,41.732,143.881,1971-03-15 05:35:44
Earthquake,125.0,5.6,ISCGEM786391,-15.545,167.632,1971-03-15 20:51:49
Earthquake,20.0,6.4,ISCGEM786399,-10.968,163.705,1971-03-16 12:32:31
Earthquake,58.5,6.1,ISCGEM786403,8.417,127.216,1971-03-16 20:35:21
Earthquake,55.0,5.7,ISCGEM786409,-3.24,139.84,1971-03-17 03:14:03
Earthquake,81.6,5.5,ISCGEM786466,16.954,-95.288,1971-03-19 06:12:32
Earthquake,25.0,5.6,ISCGEM786476,2.218,126.753,1971-03-19 16:45:30
Earthquake,20.0,5.8,ISCGEM786489,-1.328,-13.648,1971-03-20 07:45:07
Earthquake,30.0,5.5,ISCGEM786525,37.292,142.109,1971-03-22 10:40:04
Earthquake,72.6,6.3,ISCGEM786541,-23.024,-176.147,1971-03-23 02:15:27
Earthquake,15.0,6.2,ISCGEM786547,70.974,-6.978,1971-03-23 09:26:29
Earthquake,15.0,6.2,ISCGEM786548,41.52,79.325,1971-03-23 09:52:11
Earthquake,15.0,5.8,ISCGEM786560,41.419,79.243,1971-03-23 20:47:17
Earthquake,50.0,5.7,ISCGEM786569,-5.327,151.558,1971-03-24 02:26:13
Earthquake,10.0,6.0,ISCGEM786580,35.448,98.137,1971-03-24 13:54:19
Earthquake,45.9,5.7,ISCGEM786621,38.467,142.257,1971-03-25 16:19:52
Earthquake,25.0,5.6,ISCGEM786658,60.2,-141.059,1971-03-26 17:35:22
Earthquake,139.1,5.9,ISCGEMSUP786686,52.488,-174.473,1971-03-27 17:09:53
Earthquake,20.0,6.3,ISCGEM786706,11.941,95.112,1971-03-28 08:23:22
Earthquake,40.0,5.8,ISCGEM786716,-9.583,124.538,1971-03-28 17:56:58
Earthquake,22.4,5.6,ISCGEM786754,51.178,-177.41,1971-03-30 11:30:41
Earthquake,15.0,5.7,ISCGEM786765,8.981,125.646,1971-03-31 09:14:01
Earthquake,15.0,5.7,ISCGEM786767,8.9,125.657,1971-03-31 10:23:57
Earthquake,15.0,5.5,ISCGEM785235,9.022,125.597,1971-04-02 04:16:08
Earthquake,15.0,5.8,ISCGEM785278,32.158,95.042,1971-04-03 04:49:02
Earthquake,15.0,6.5,ISCGEM785314,-56.344,-122.622,1971-04-04 10:15:37
Earthquake,35.0,6.1,ISCGEM785331,38.393,142.239,1971-04-04 18:39:39
Earthquake,35.0,5.7,ISCGEM785347,-0.237,124.735,1971-04-05 05:02:13
Earthquake,147.6,6.1,ISCGEM785351,53.175,-170.528,1971-04-05 09:04:43
Earthquake,34.8,5.5,ISCGEM785371,42.383,145.095,1971-04-06 00:17:13
Earthquake,588.8,6.1,ISCGEM785392,-22.089,-179.525,1971-04-06 11:06:30
Earthquake,545.0,5.5,ISCGEM785407,-23.801,179.279,1971-04-06 16:01:25
Earthquake,31.3,6.6,ISCGEM785417,2.514,129.106,1971-04-07 04:59:39
Earthquake,116.6,5.6,ISCGEM785430,-32.437,-69.016,1971-04-07 15:10:39
Earthquake,75.0,7.0,ISCGEMSUP785445,-4.33,102.285,1971-04-08 07:45:59
Earthquake,17.0,5.6,ISCGEM785468,44.461,139.019,1971-04-09 06:08:32
Earthquake,540.0,5.8,ISCGEM785493,-21.189,-178.68,1971-04-10 01:22:17
Earthquake,15.0,6.1,ISCGEM785559,28.363,55.737,1971-04-12 19:03:24
Earthquake,100.0,5.5,ISCGEM785573,-15.958,-173.785,1971-04-13 05:57:38
Earthquake,560.0,5.5,ISCGEM785584,-17.808,-178.674,1971-04-13 17:47:24
Earthquake,15.0,5.6,ISCGEM785599,27.565,-112.528,1971-04-14 11:38:40
Earthquake,75.0,5.9,ISCGEM785672,-6.356,154.744,1971-04-17 01:41:21
Earthquake,10.0,5.8,ISCGEM785713,-0.27,-91.659,1971-04-18 17:41:26
Earthquake,93.9,5.7,ISCGEM785766,-21.864,-68.949,1971-04-20 14:12:47
Earthquake,75.0,5.7,ISCGEM785768,4.714,126.517,1971-04-20 16:13:22
Earthquake,10.0,5.7,ISCGEM785915,-24.498,-175.988,1971-04-26 04:19:16
Earthquake,10.0,6.4,ISCGEM785990,22.917,101.101,1971-04-28 15:32:02
Earthquake,30.0,5.5,ISCGEM786000,18.061,120.679,1971-04-29 00:46:45
Earthquake,11.7,6.0,ISCGEM786031,12.704,122.3,1971-04-29 19:56:14
Earthquake,140.0,5.8,ISCGEM783990,-22.268,171.686,1971-05-01 14:15:36
Earthquake,24.2,7.0,ISCGEM784013,51.396,-177.318,1971-05-02 06:08:27
Earthquake,10.0,5.5,ISCGEM784033,30.739,84.443,1971-05-03 00:33:23
Earthquake,10.0,6.0,ISCGEM784042,-11.151,161.882,1971-05-03 10:49:23
Earthquake,45.0,6.4,ISCGEM784056,-6.564,105.407,1971-05-04 02:04:32
Earthquake,26.8,6.0,ISCGEM784158,-2.751,119.69,1971-05-07 00:21:15
Earthquake,156.2,6.0,ISCGEM784207,-42.229,-71.793,1971-05-08 00:49:46
Earthquake,15.0,6.6,ISCGEM784250,-39.811,-104.833,1971-05-09 08:25:00
Earthquake,15.0,5.6,ISCGEM784263,-39.727,-105.148,1971-05-09 18:00:58
Earthquake,15.0,5.5,ISCGEM784264,-39.713,-105.284,1971-05-09 18:35:08
Earthquake,69.1,5.7,ISCGEM784267,35.512,71.16,1971-05-09 19:26:34
Earthquake,40.7,5.8,ISCGEM784296,7.981,126.908,1971-05-10 11:53:55
Earthquake,51.9,5.6,ISCGEM784309,22.3,121.097,1971-05-11 00:09:37
Earthquake,22.5,6.2,ISCGEM784339,37.585,29.784,1971-05-12 06:25:16
Earthquake,23.5,5.6,ISCGEM784350,37.552,29.678,1971-05-12 10:10:37
Earthquake,22.5,5.7,ISCGEM784361,37.503,29.696,1971-05-12 12:57:25
Earthquake,25.0,5.6,ISCGEM784463,27.825,142.034,1971-05-14 09:57:43
Earthquake,171.6,6.7,ISCGEM784648,-1.671,-77.66,1971-05-17 11:04:08
Earthquake,570.0,5.6,ISCGEM784669,-29.761,178.899,1971-05-18 00:46:18
Earthquake,85.0,6.0,ISCGEM784679,-28.393,-68.778,1971-05-18 06:12:36
Earthquake,10.0,7.0,ISCGEM784704,63.952,145.965,1971-05-18 22:44:43
Earthquake,30.0,5.5,ISCGEM784725,2.302,129.074,1971-05-19 11:06:31
Earthquake,59.2,5.7,ISCGEM784752,52.164,-173.313,1971-05-20 02:35:36
Earthquake,27.5,5.6,ISCGEM784808,52.368,-173.088,1971-05-21 18:56:44
Earthquake,10.0,6.9,ISCGEM784837,38.934,40.653,1971-05-22 16:44:02
Earthquake,10.0,5.6,ISCGEM784847,32.299,92.1,1971-05-22 20:03:31
Earthquake,10.0,5.9,ISCGEM784936,39.032,29.778,1971-05-25 05:43:26
Earthquake,30.0,6.1,ISCGEM784960,31.377,131.407,1971-05-25 13:00:19
Earthquake,418.2,5.6,ISCGEM784983,-24.835,-179.036,1971-05-26 00:11:56
Earthquake,15.0,5.7,ISCGEM784988,35.613,58.307,1971-05-26 02:41:47
Earthquake,51.1,6.2,ISCGEM784996,31.329,131.445,1971-05-26 06:13:16
Earthquake,120.2,5.6,ISCGEM785082,14.683,-91.383,1971-05-28 14:12:07
Earthquake,35.0,6.0,ISCGEM785105,31.327,131.413,1971-05-29 08:52:44
Earthquake,15.0,6.3,ISCGEM785149,25.264,96.389,1971-05-30 15:44:18
Earthquake,15.0,5.8,ISCGEM785166,72.241,1.21,1971-05-31 03:46:52
Earthquake,20.0,6.1,ISCGEM785173,25.266,96.505,1971-05-31 05:14:00
Earthquake,36.8,5.5,ISCGEM783162,9.304,92.497,1971-06-05 01:38:13
Earthquake,35.0,5.7,ISCGEM783167,6.031,126.068,1971-06-05 09:20:52
Earthquake,28.6,5.7,ISCGEM783172,9.382,-84.245,1971-06-05 14:20:44
Earthquake,122.8,5.7,ISCGEM783305,-10.875,-76.006,1971-06-10 06:47:39
Earthquake,25.0,5.5,ISCGEM783330,52.15,-170.586,1971-06-10 17:28:35
Earthquake,230.8,6.0,ISCGEM783334,41.087,138.549,1971-06-10 19:59:54
Earthquake,35.0,5.8,ISCGEM783345,-4.178,-80.715,1971-06-11 01:32:59
Earthquake,35.0,6.5,ISCGEM783356,17.907,-69.825,1971-06-11 12:56:04
Earthquake,25.0,6.8,ISCGEM783358,51.595,175.868,1971-06-11 13:58:39
Earthquake,50.8,5.7,ISCGEM783413,36.294,140.986,1971-06-13 04:05:52
Earthquake,10.0,6.0,ISCGEM783447,56.206,123.727,1971-06-14 13:48:54
Earthquake,12.5,5.7,ISCGEM783466,41.463,79.447,1971-06-15 07:39:36
Earthquake,11.9,6.0,ISCGEM783484,41.546,79.408,1971-06-15 22:04:12
Earthquake,91.7,6.3,ISCGEMSUP783548,-25.375,-68.938,1971-06-17 21:00:43
Earthquake,35.0,5.6,ISCGEM783767,23.598,123.736,1971-06-24 13:52:21
Earthquake,13.7,6.4,ISCGEM783841,-5.141,96.852,1971-06-26 19:27:14
Earthquake,580.0,5.5,ISCGEM783870,-25.23,178.556,1971-06-27 14:22:51
Earthquake,80.0,5.6,ISCGEM783913,-24.148,-68.688,1971-06-29 06:01:24
Earthquake,141.4,5.9,ISCGEMSUP781800,-6.358,130.159,1971-07-01 01:16:18
Earthquake,25.0,6.1,ISCGEM781837,12.36,123.899,1971-07-02 05:34:28
Earthquake,60.9,5.6,ISCGEM781869,-8.39,111.361,1971-07-03 08:10:05
Earthquake,537.1,5.6,ISCGEM781878,-23.434,-179.73,1971-07-03 12:12:32
Earthquake,99.2,5.5,ISCGEMSUP781892,-24.136,-68.899,1971-07-03 23:44:51
Earthquake,32.2,5.8,ISCGEM781910,15.605,121.767,1971-07-04 11:30:53
Earthquake,105.5,6.2,ISCGEM782004,-7.071,129.653,1971-07-08 19:07:10
Earthquake,60.3,7.8,ISCGEM782010,-32.601,-71.076,1971-07-09 03:03:20
Earthquake,65.0,5.9,ISCGEM782022,-5.977,154.39,1971-07-09 09:49:45
Earthquake,50.0,5.9,ISCGEM782059,-6.086,154.578,1971-07-10 05:23:52
Earthquake,35.0,6.4,ISCGEM782093,-32.287,-71.778,1971-07-11 09:51:39
Earthquake,23.2,5.5,ISCGEM782142,51.923,173.191,1971-07-12 15:49:12
Earthquake,40.0,8.0,ISCGEM782181,-5.524,153.85,1971-07-14 06:11:30
Earthquake,70.0,5.8,ISCGEM782183,-5.036,153.545,1971-07-14 07:37:22
Earthquake,40.0,6.0,ISCGEM782184,-5.675,153.885,1971-07-14 07:41:12
Earthquake,40.0,5.6,ISCGEM782204,-5.681,154.153,1971-07-14 12:30:17
Earthquake,40.0,6.1,ISCGEM782231,-5.284,153.233,1971-07-14 17:38:52
Earthquake,40.0,5.5,ISCGEM782235,-5.232,153.188,1971-07-14 18:27:06
Earthquake,40.0,6.5,ISCGEM782236,-5.203,153.232,1971-07-14 18:27:47
Earthquake,40.0,5.6,ISCGEM782253,2.592,129.189,1971-07-14 23:00:07
Earthquake,580.0,5.5,ISCGEM782311,-25.223,178.581,1971-07-15 18:15:44
Earthquake,135.0,6.2,ISCGEM782377,7.045,94.66,1971-07-17 05:32:44
Earthquake,35.0,5.5,ISCGEM782391,26.469,93.127,1971-07-17 15:00:55
Earthquake,120.7,5.6,ISCGEM782405,-21.525,-68.318,1971-07-17 20:10:22
Earthquake,47.5,6.6,ISCGEM782428,-4.869,153.288,1971-07-18 14:31:19
Earthquake,35.0,7.0,ISCGEM782440,-5.754,153.868,1971-07-19 00:14:46
Earthquake,69.5,5.9,ISCGEM782464,-4.89,144.508,1971-07-19 14:48:43
Earthquake,10.0,6.3,ISCGEM782466,-5.567,150.562,1971-07-19 15:37:45
Earthquake,59.9,5.5,ISCGEM782468,24.303,122.411,1971-07-19 16:58:10
